user_id,amount,merchant_category,hour_of_day,is_international,avg_user_spend,is_fraud
1353,2896.9188384706167,Pharmacy,12,0,77.7,1
1346,6398.216231040397,Luxury,18,0,30.55,1
1288,281.944113272875,Travel,10,0,96.01,0
1322,16.457927455131856,Electronics,2,0,89.87,0
1168,498.3860076421392,Luxury,15,1,46.72,0
1223,412.5152509866798,Restaurant,17,0,59.76,0
1044,172.5172280168223,Gas,17,0,93.88,0
1233,665.499324002269,Restaurant,4,0,22.59,1
1402,159.58384909038216,Gas,19,0,43.04,0
1213,465.696249032598,Grocery,2,0,92.54,0
1264,5516.569610665025,Gas,5,0,68.56,1
1496,83.76146047710635,Electronics,15,0,70.04,0
1498,336.42487477160245,Gas,12,0,78.44,0
1148,392.0950548090402,Pharmacy,0,0,36.61,0
1364,358.1340152049998,Pharmacy,14,0,62.97,0
1050,6009.3553424040165,Luxury,11,0,74.46,1
1380,370.23902006682897,Gas,6,0,29.45,0
1257,163.64752421570196,Restaurant,21,0,97.48,0
1274,470.3109083709595,Pharmacy,2,0,64.07,0
1013,186.3419352091748,Electronics,22,0,73.53,0
1445,389.00873230512485,Travel,18,0,21.19,0
1105,384.87516612243877,Luxury,6,0,63.15,0
1091,419.39094918153967,Luxury,9,0,38.74,0
1413,43.69732788211171,Electronics,19,1,87.04,0
1121,4351.1545660226575,Grocery,2,1,37.82,1
1466,4621.623080621838,Electronics,20,0,83.62,1
1312,446.7299844314117,Grocery,3,0,23.25,0
1190,40.67457067016314,Luxury,18,0,63.46,0
1299,306.17618418974007,Grocery,15,0,58.37,0
1317,143.54533278912572,Restaurant,4,1,90.43,0
1162,4270.3553738243345,Luxury,0,1,97.11,1
1217,15.67115926888503,Pharmacy,20,0,66.04,0
1170,157.6841466359302,Travel,1,0,62.2,0
1285,368.8836752765179,Gas,15,1,25.72,0
1184,15.231953007555031,Restaurant,23,0,85.94,0
1307,67.55192093471764,Grocery,10,0,38.54,0
1003,3595.810188722837,Restaurant,5,0,41.62,1
1317,266.3239886707821,Grocery,1,0,57.73,0
1183,139.21022292185387,Grocery,13,0,40.03,0
1321,194.18075899051973,Grocery,5,0,67.18,0
1072,295.82507329890353,Luxury,22,0,86.28,0
1022,102.98352644694555,Travel,14,0,21.58,0
1305,4269.397608499567,Travel,16,1,49.73,1
1053,209.27645229154123,Grocery,1,1,64.59,0
1207,640.1205360606307,Travel,21,0,20.01,1
1103,663.3191485439723,Electronics,20,0,51.6,1
1116,251.19765436653873,Restaurant,11,0,26.95,0
1161,5360.10786143463,Restaurant,14,0,39.72,1
1224,132.8817009118257,Gas,19,0,88.56,0
1238,318.4668753268032,Grocery,7,0,41.4,0
1056,150.90128702472938,Luxury,9,0,79.42,0
1053,197.32895400169605,Gas,23,0,23.37,0
1415,249.9570608597005,Pharmacy,20,0,70.76,0
1467,454.58429547276006,Pharmacy,10,0,20.41,1
1154,145.79245010185397,Electronics,8,0,58.25,0
1475,12.721050072340383,Luxury,15,0,49.97,0
1389,264.382915751936,Pharmacy,2,1,73.89,0
1042,479.93368078525367,Restaurant,3,0,52.27,0
1306,3448.415063755555,Gas,5,0,66.78,1
1412,377.4985097393302,Pharmacy,2,0,36.74,0
1298,247.33285143235565,Grocery,18,1,70.92,0
1188,328.8247921546838,Restaurant,9,1,32.19,0
1233,361.57713910231905,Gas,22,0,60.83,0
1035,1584.2885040684212,Grocery,1,1,49.38,1
1233,272.12330880028304,Travel,12,0,83.44,0
1184,480.5097641125197,Pharmacy,18,0,35.81,0
1063,297.3524152150675,Grocery,15,0,75.55,0
1197,236.7213244688723,Travel,3,0,68.6,0
1336,4093.5631112427454,Grocery,1,1,98.02,1
1301,30.882120508094776,Luxury,17,0,50.64,0
1060,3290.575137198605,Pharmacy,22,0,86.12,1
1205,395.168725191663,Travel,23,0,54.78,0
1480,1258.0378153699896,Travel,0,1,48.56,1
1432,713.3439069353093,Pharmacy,5,1,93.63,1
1292,137.21753785582777,Gas,21,1,47.84,0
1052,433.9312972691476,Electronics,8,0,34.92,0
1233,65.39557758549734,Gas,22,0,51.59,0
1247,1794.797462055534,Electronics,12,0,69.09,1
1392,360.47352111095665,Pharmacy,14,0,94.8,0
1109,2721.1669427705847,Luxury,4,0,38.83,1
1091,288.272726134082,Gas,22,0,98.11,0
1429,97.21601528901564,Grocery,22,0,26.34,0
1385,386.8549797173787,Restaurant,3,0,66.31,0
1204,147.92713406390513,Electronics,17,0,31.68,0
1120,155.6429515833445,Grocery,19,1,34.46,0
1204,468.2423921646637,Electronics,1,0,69.79,0
1320,59.59023240172584,Travel,15,0,55.44,0
1200,138.4269702354933,Restaurant,17,0,91.76,0
1385,336.5185765434547,Restaurant,3,0,25.74,0
1159,2355.692541367628,Travel,3,0,65.33,1
1169,1484.1669472706344,Pharmacy,19,1,92.1,1
1323,629.1764480835254,Grocery,6,0,36.1,1
1082,249.84316790302285,Electronics,2,1,23.92,0
1208,3918.6728974831553,Luxury,13,1,67.9,1
1305,404.815906840893,Electronics,12,0,64.02,0
1079,230.92538081522338,Restaurant,7,0,41.11,0
1115,412.6024141778474,Electronics,12,0,96.7,0
1358,283.34313024009447,Luxury,14,0,49.91,0
1380,456.42214477426836,Luxury,12,0,28.4,0
1174,212.84094564133198,Grocery,2,0,87.36,0
1114,239.13413000685634,Gas,14,0,82.02,0
1449,208.0594787268739,Gas,1,0,71.1,0
1158,180.76692788194032,Pharmacy,0,1,96.48,0
1481,288.7661595951314,Travel,14,0,85.22,0
1306,466.669939953743,Grocery,16,0,55.44,0
1302,151.2383634394158,Pharmacy,6,0,78.9,0
1215,343.84737165157406,Grocery,0,0,46.66,0
1119,299.67591780155385,Travel,9,0,25.41,0
1486,4641.458802379837,Restaurant,2,0,31.34,1
1383,479.5702358805774,Travel,0,0,98.96,0
1072,267.4374709935146,Grocery,16,0,76.01,0
1441,447.3411466732579,Grocery,10,0,55.46,0
1157,454.7272849454284,Travel,8,0,38.0,0
1281,293.3074779795607,Travel,10,1,94.65,0
1382,110.95504111397896,Travel,5,0,51.94,0
1063,618.6243163801176,Luxury,11,0,34.85,1
1484,10.937770232203048,Restaurant,5,0,76.32,0
1322,104.14686551399429,Luxury,16,0,81.94,0
1412,217.31815996959523,Electronics,3,1,69.44,0
1045,349.1127339427219,Travel,1,0,74.22,0
1088,80.35738034104268,Luxury,17,0,66.09,0
1411,442.26124192426823,Restaurant,0,0,42.12,0
1171,2121.9026528431295,Gas,13,0,49.92,1
1278,311.0448742618663,Restaurant,19,1,78.43,0
1463,289.87888957363316,Restaurant,15,0,83.46,0
1436,40.33383283470972,Electronics,23,0,60.37,0
1389,193.2719627100416,Travel,13,0,24.05,0
1222,198.42387369912865,Gas,16,0,92.78,0
1450,313.3179041566789,Luxury,4,1,28.1,0
1096,313.5774784038058,Luxury,7,0,89.58,0
1401,318.1940749764199,Electronics,7,0,34.32,0
1243,10.925745781768214,Electronics,20,0,56.72,0
1329,87.45931678416503,Electronics,22,0,94.79,0
1329,267.61147731506765,Gas,7,0,91.84,0
1188,122.50880032253083,Luxury,14,0,61.89,0
1354,213.15180319251112,Luxury,12,0,92.63,0
1332,495.11788953616383,Restaurant,16,0,23.12,0
1154,253.23913834139,Grocery,23,0,86.17,0
1225,674.0654396917265,Gas,15,1,54.35,1
1351,76.2644248217757,Gas,18,0,81.32,0
1026,463.0644878283667,Travel,23,0,28.42,0
1248,163.25405111286742,Travel,12,0,84.03,0
1405,392.52126236803457,Luxury,6,0,46.63,0
1250,130.17405773396223,Gas,11,0,99.05,0
1055,32.50231599035958,Travel,17,0,67.8,0
1206,217.974586829198,Gas,9,0,47.8,0
1471,339.6253715632591,Grocery,7,0,64.72,0
1064,389.04972160029587,Restaurant,18,0,63.51,0
1359,2233.1263198596453,Restaurant,19,0,68.18,1
1191,418.5712746873324,Gas,9,0,36.06,0
1429,192.46526113587962,Grocery,2,0,81.73,0
1245,401.16803151712605,Luxury,4,0,59.46,0
1389,380.5646891969042,Luxury,21,1,81.96,0
1445,120.31833405469311,Electronics,7,0,69.74,0
1355,481.75457914531177,Travel,19,0,80.22,0
1455,288.2326381647082,Gas,16,0,47.87,0
1023,427.8466823281548,Gas,2,0,92.43,0
1384,3242.079192312964,Travel,17,0,52.28,1
1060,3988.9973225917743,Travel,22,1,24.57,1
1195,91.99220424200178,Travel,5,0,84.97,0
1245,45.876805974292736,Luxury,12,0,63.7,0
1096,251.20803546057013,Gas,13,0,65.61,0
1176,289.13963056526933,Gas,18,0,76.19,0
1098,394.96047328985975,Luxury,10,0,47.65,0
1247,4015.4050014301124,Grocery,4,0,93.34,1
1014,104.29295226771721,Electronics,11,0,76.85,0
1135,467.7709116791938,Luxury,0,0,95.6,0
1023,89.06704349968082,Gas,22,0,24.79,0
1459,200.121232467824,Gas,10,0,39.98,0
1204,121.46094333321967,Pharmacy,2,0,94.68,0
1376,49.64565724472016,Restaurant,15,0,93.87,0
1006,196.95722012969262,Electronics,20,0,93.58,0
1234,375.4488746970821,Pharmacy,4,1,99.24,0
1432,129.0124571998865,Luxury,20,1,81.49,0
1451,292.7631597694497,Travel,1,0,96.8,0
1324,370.9530462972606,Restaurant,18,0,90.34,0
1072,496.97798426356326,Gas,2,1,55.45,0
1226,326.23861891182617,Grocery,14,0,88.55,0
1197,1964.2425547698092,Luxury,3,0,52.13,1
1058,3758.586107528714,Pharmacy,5,1,56.1,1
1093,18.712870831932243,Gas,16,1,80.24,0
1391,360.3358954044093,Restaurant,15,1,46.56,0
1280,3353.028536282362,Luxury,22,1,93.65,1
1242,4434.915557979963,Electronics,0,0,98.62,1
1231,224.76007614954804,Travel,7,0,73.8,0
1074,489.8257893613336,Travel,2,0,60.82,0
1270,53.07231033121396,Restaurant,12,0,79.72,0
1317,98.11959424260856,Travel,0,1,80.72,0
1341,45.71348895933498,Electronics,1,0,29.26,0
1332,130.15648182944759,Electronics,22,0,64.84,0
1321,95.2518710298499,Gas,18,0,61.07,0
1192,442.9892167811041,Luxury,11,0,91.06,0
1165,481.7375546197905,Gas,14,1,94.77,0
1003,183.0186311270704,Grocery,12,0,23.55,0
1249,321.8160503965524,Electronics,5,0,71.32,0
1104,3518.746921120292,Electronics,13,1,76.29,1
1054,122.42233841376645,Gas,6,0,52.02,0
1498,6510.158968958946,Travel,23,0,45.3,1
1203,295.0840433682502,Electronics,18,0,28.74,0
1416,4973.963598275683,Grocery,3,0,67.16,1
1423,307.38981274501714,Electronics,19,0,55.23,0
1370,167.83398533302108,Restaurant,17,0,54.13,0
1216,160.8903945965223,Travel,11,0,31.29,0
1385,245.00990196159623,Grocery,19,1,37.1,0
1094,275.1764970357904,Electronics,14,0,38.93,0
1304,7893.262886408914,Restaurant,1,0,41.33,1
1261,125.83572222729917,Pharmacy,6,0,61.98,0
1254,284.9874561460551,Luxury,13,1,37.4,0
1090,2953.4844404167065,Gas,15,1,99.52,1
1435,28.2193091540884,Electronics,15,0,25.05,0
1482,5342.167549627141,Restaurant,21,0,50.71,1
1324,7493.140729448747,Restaurant,10,0,37.93,1
1002,173.81738849776426,Pharmacy,21,0,67.3,0
1453,344.1425464276531,Gas,3,1,29.67,0
1324,368.3405054101955,Grocery,8,1,39.46,0
1278,482.933695206795,Luxury,11,1,78.7,0
1392,437.9041117770489,Luxury,17,1,63.5,0
1172,160.60514129975968,Pharmacy,22,0,60.94,0
1368,454.4673239879858,Restaurant,17,0,58.89,0
1369,493.31233002638896,Luxury,2,0,99.21,0
1192,65.0327907827699,Pharmacy,8,0,24.0,0
1185,244.434711111076,Travel,15,0,58.05,0
1495,451.1141038783956,Travel,7,0,85.13,0
1440,2224.7094654774933,Electronics,23,0,86.54,1
1015,331.55753393238007,Travel,20,0,27.66,0
1170,3533.5484537032203,Restaurant,19,0,85.42,1
1338,469.0924049932231,Pharmacy,7,0,59.18,0
1271,42.88132868836988,Travel,20,0,89.34,0
1448,372.72787693281566,Pharmacy,18,0,75.69,0
1011,5852.850714938553,Electronics,9,0,40.3,1
1330,136.93286368335484,Restaurant,6,0,38.27,0
1356,225.83888449322987,Luxury,21,0,51.85,0
1461,326.3674876539698,Electronics,19,0,22.81,0
1025,460.6341823457636,Travel,2,0,22.01,0
1347,3989.0326938662006,Grocery,5,1,83.96,1
1393,259.5273860989554,Gas,1,0,56.1,0
1322,158.18686451250855,Luxury,6,0,37.85,0
1348,25.59716739849888,Pharmacy,4,0,76.58,0
1166,6708.208222098352,Pharmacy,11,0,39.05,1
1160,424.7668305661235,Gas,5,1,74.89,0
1439,105.50369651710997,Gas,4,0,27.1,0
1325,1033.037257156931,Gas,0,0,92.76,1
1128,352.0672813469922,Travel,10,0,59.94,0
1112,1077.5874006279303,Luxury,4,0,48.59,1
1063,1420.1632506861556,Pharmacy,22,1,64.18,1
1408,437.2175345877253,Pharmacy,4,0,92.73,0
1370,8.76465938205058,Luxury,11,0,45.09,0
1399,463.04790056584363,Electronics,2,0,41.95,0
1478,5321.928768740399,Gas,11,0,45.93,1
1055,1267.4603483521105,Restaurant,18,1,78.87,1
1281,3566.4985247551494,Grocery,0,0,96.61,1
1452,206.01603483041623,Gas,15,0,56.63,0
1299,319.8944343527765,Grocery,2,0,35.46,0
1279,350.5935675448779,Gas,1,0,72.23,0
1211,401.0174780408262,Pharmacy,14,0,69.05,0
1357,473.12757840835167,Luxury,17,0,69.72,0
1086,421.61343748909167,Electronics,18,0,30.72,0
1227,187.43840566112667,Electronics,5,1,66.56,0
1365,3479.8126794032046,Grocery,3,0,89.66,1
1004,492.3709934644481,Pharmacy,17,1,28.31,0
1129,108.01119353594406,Electronics,1,0,77.34,0
1128,27.540592922162986,Restaurant,9,0,66.75,0
1239,336.76368636774066,Luxury,4,0,84.37,0
1038,366.2143066176147,Electronics,15,0,97.66,0
1266,115.40601131820854,Travel,12,1,79.72,0
1258,451.9780397987674,Travel,15,0,72.59,0
1274,175.03674412270206,Luxury,20,1,31.0,0
1014,342.2906145366296,Electronics,9,0,90.08,0
1306,4710.636053148231,Luxury,3,1,60.28,1
1494,3182.4366074453296,Travel,5,0,98.09,1
1334,98.70866617926383,Travel,13,0,80.27,0
1229,330.2741239994286,Gas,21,0,58.73,0
1150,364.8835195788628,Luxury,17,0,43.79,0
1164,496.8166858776396,Luxury,6,0,80.72,0
1181,6158.154863142274,Electronics,22,0,87.24,1
1033,434.82165212704757,Restaurant,9,0,71.03,0
1036,21.214496202747007,Pharmacy,23,0,59.56,0
1125,387.629230219803,Gas,8,0,40.97,0
1383,365.408854673681,Grocery,17,1,66.31,0
1440,126.04376493722641,Restaurant,20,0,27.74,0
1156,88.68437231251377,Luxury,11,0,93.83,0
1171,366.7560260761454,Travel,5,0,68.97,0
1341,336.8054502579327,Gas,13,0,29.59,0
1369,321.73356279626705,Luxury,23,0,28.19,0
1064,227.4755822281291,Travel,17,0,82.55,0
1217,1405.7154302990268,Luxury,2,0,44.82,1
1009,11.655039210213843,Restaurant,13,0,43.98,0
1107,456.74354075324925,Luxury,22,0,95.46,0
1397,376.6689191271458,Restaurant,4,0,94.44,0
1213,182.46108867140805,Luxury,23,0,75.15,0
1142,4013.674099430419,Luxury,1,0,51.38,1
1411,277.88031094447166,Travel,11,0,54.67,0
1152,127.3653854347443,Pharmacy,14,0,52.57,0
1019,95.80587981823639,Travel,20,0,81.31,0
1244,376.5227481463968,Pharmacy,23,0,44.18,0
1248,268.47586039378547,Grocery,20,0,59.11,0
1201,1429.4727353564367,Gas,3,1,48.61,1
1419,78.24658169564033,Restaurant,6,0,92.8,0
1444,407.34842916949253,Travel,7,0,82.27,0
1351,442.21506868491235,Restaurant,9,0,85.72,0
1175,417.01839207567366,Pharmacy,17,0,25.47,0
1148,253.27391381071155,Pharmacy,13,0,37.73,0
1063,1667.809966985703,Pharmacy,0,0,42.85,1
1490,7011.242403192217,Travel,4,0,79.57,1
1229,499.62825627972694,Electronics,3,0,63.1,0
1160,3668.476361548906,Restaurant,4,1,38.57,1
1190,271.18897710933976,Travel,7,0,90.25,0
1068,120.13936372094,Restaurant,5,0,49.05,0
1369,327.0202230779917,Electronics,19,0,68.27,0
1132,229.06243680967486,Restaurant,3,0,54.53,0
1334,69.17439100542569,Electronics,17,0,66.9,0
1216,351.2786413511305,Electronics,20,0,86.16,0
1113,252.6032443245028,Grocery,13,0,22.99,0
1353,427.1185296006387,Restaurant,11,0,78.23,0
1385,4984.791865389225,Gas,1,0,53.21,1
1166,256.6281662808253,Grocery,21,0,60.52,0
1001,494.3236024563063,Restaurant,23,0,28.02,0
1179,135.9899313411665,Grocery,20,0,20.74,0
1460,5438.431043514933,Grocery,11,0,89.3,1
1102,4116.296136489405,Luxury,11,0,91.62,1
1426,162.86672071772892,Luxury,15,0,83.93,0
1258,451.9724515533687,Pharmacy,8,0,87.12,0
1250,397.09134893649,Pharmacy,6,0,64.34,0
1151,105.87953699543003,Restaurant,23,0,31.39,0
1290,336.09764599104733,Gas,21,0,61.74,0
1147,8.934381886323576,Grocery,15,0,23.55,0
1267,393.9935074859325,Luxury,14,0,73.02,0
1266,175.25986864635155,Pharmacy,21,0,87.78,0
1294,51.630332960603454,Luxury,11,0,39.16,0
1159,325.73497388748035,Gas,23,1,81.28,0
1269,10.592082116598814,Restaurant,0,0,66.73,0
1461,132.75342756935547,Restaurant,22,0,40.5,0
1086,449.3346652622727,Grocery,22,0,73.54,0
1173,57.72518797951177,Electronics,5,0,49.6,0
1353,1072.8406800189557,Travel,4,1,83.94,1
1383,5725.947689634168,Grocery,22,0,29.53,1
1450,335.8813956610063,Restaurant,22,0,41.84,0
1113,394.06901119425373,Restaurant,2,0,25.77,0
1118,5029.709594489175,Restaurant,20,0,41.83,1
1270,3929.919466568027,Grocery,2,0,45.83,1
1385,18.035800192403197,Travel,5,0,48.14,0
1068,312.57843831625337,Restaurant,20,0,96.11,0
1393,1013.2638985501413,Gas,14,0,30.7,1
1352,1692.6180443600185,Grocery,13,1,34.27,1
1081,322.0465606410886,Restaurant,16,0,41.17,0
1456,334.4112675691713,Gas,3,1,90.39,0
1155,123.55776006200374,Grocery,1,0,59.29,0
1273,913.2200521475461,Electronics,18,1,81.02,1
1153,153.6253386943364,Restaurant,16,0,79.36,0
1421,56.03863511851308,Restaurant,2,0,99.05,0
1484,213.42626603388135,Grocery,4,0,74.44,0
1188,16.949000238142144,Electronics,22,0,57.49,0
1239,200.48727760737916,Pharmacy,19,1,33.89,0
1343,1312.8246632951352,Grocery,18,0,41.33,1
1414,3664.438082755779,Travel,13,0,76.03,1
1443,282.8632550687998,Pharmacy,10,0,66.86,0
1355,172.3694277366837,Grocery,10,0,47.89,0
1261,252.5359485968784,Electronics,7,0,21.92,0
1342,180.49114480433906,Electronics,13,0,94.49,0
1019,452.86258009569974,Restaurant,6,0,76.13,0
1408,429.2670589578305,Luxury,12,0,59.49,0
1407,132.81190544227815,Electronics,0,0,58.8,0
1498,168.81201139940146,Pharmacy,23,0,95.31,0
1323,453.70097066911535,Pharmacy,8,1,51.27,0
1030,7252.792486666024,Travel,10,0,63.73,1
1054,212.8888111797897,Grocery,5,1,67.4,0
1087,203.9075862253453,Grocery,5,0,37.21,0
1291,451.97437418070285,Pharmacy,3,0,53.9,0
1169,130.05768870904478,Restaurant,14,0,99.47,0
1128,121.34141207919426,Grocery,11,0,32.0,0
1351,177.20441069382397,Electronics,17,0,62.82,0
1445,377.1481503526399,Gas,20,0,63.56,0
1378,311.4580146007312,Pharmacy,17,0,53.04,0
1467,171.16948382986317,Travel,19,0,34.64,0
1239,4600.53848257517,Gas,14,0,53.06,1
1378,48.85971038101147,Gas,17,0,55.67,0
1194,421.0401967229334,Restaurant,21,0,90.39,0
1447,374.1569117800968,Grocery,12,1,37.32,0
1072,187.57274270213932,Luxury,19,1,87.09,0
1423,335.4087884447135,Gas,11,1,28.2,0
1364,157.2669805050431,Grocery,19,0,22.52,0
1179,422.2575070946837,Restaurant,17,0,97.43,0
1103,16.93663426269806,Electronics,16,0,89.67,0
1293,89.03324894180574,Luxury,1,1,43.0,0
1416,359.74518300125237,Pharmacy,11,0,99.06,0
1429,209.1771514990668,Travel,1,0,45.05,0
1250,479.29759755941666,Gas,4,0,90.58,0
1402,246.6706877753454,Gas,8,0,24.07,0
1018,405.7084549637887,Luxury,19,1,79.47,0
1436,463.49786507932373,Restaurant,6,0,46.96,0
1437,335.5694287012543,Electronics,17,0,48.95,0
1082,4841.9658992833265,Restaurant,21,0,62.05,1
1039,4566.642494552562,Electronics,5,0,26.17,1
1454,296.7345428279731,Pharmacy,3,0,58.75,0
1179,444.425732076569,Electronics,4,0,77.23,0
1053,178.37283270832052,Electronics,9,0,52.69,0
1322,63.916569216513,Luxury,14,0,51.51,0
1026,15.312478826883423,Travel,20,0,76.27,0
1385,186.68268196938905,Gas,6,0,50.69,0
1172,372.1382403993336,Electronics,2,0,83.94,0
1274,400.4209533212053,Pharmacy,0,0,52.55,0
1337,244.3658898543959,Travel,10,1,65.47,0
1033,4512.236375206863,Luxury,4,0,58.63,1
1435,367.49704128285754,Pharmacy,23,1,85.67,0
1043,24.28388799656407,Electronics,18,0,47.22,0
1357,88.4887979302294,Grocery,23,0,46.02,0
1301,85.68045879262246,Electronics,3,0,55.32,0
1244,2488.9240707084036,Travel,12,1,26.92,1
1355,5.274012302922527,Gas,19,0,31.92,0
1028,25.07533724895729,Travel,12,0,42.27,0
1233,318.20647574330025,Electronics,7,0,90.29,0
1174,426.8493214421374,Grocery,7,0,39.1,0
1334,145.93270980175296,Travel,14,1,99.33,0
1027,5698.2867323573555,Restaurant,18,0,46.9,1
1161,47.982627828002165,Gas,21,0,30.53,0
1203,6.897999223628707,Electronics,1,0,20.98,0
1146,4403.281958479717,Gas,0,0,31.54,1
1060,420.7694699999857,Grocery,16,0,99.34,0
1000,414.5737996854165,Grocery,22,0,85.97,0
1362,3152.275369637836,Electronics,9,1,23.26,1
1430,351.8496132297206,Luxury,14,0,56.82,0
1008,201.82210812493688,Electronics,15,0,95.36,0
1031,340.98786198433385,Travel,3,0,39.52,0
1388,449.4337186448268,Luxury,12,0,93.97,0
1009,302.652167421318,Gas,11,1,79.86,0
1394,1884.1231036509207,Travel,2,1,26.22,1
1267,421.22782448600964,Gas,20,0,23.79,0
1156,136.52320336295693,Electronics,6,0,66.56,0
1408,162.1720644593654,Electronics,18,0,33.99,0
1110,3988.1971668353153,Luxury,18,1,86.19,1
1494,9.033945407389332,Electronics,10,0,54.63,0
1430,121.40824282256523,Electronics,17,0,80.83,0
1407,128.4679979892201,Travel,17,1,46.27,0
1273,159.98755055244095,Pharmacy,17,0,33.93,0
1263,6737.549995105615,Electronics,6,0,36.17,1
1368,170.47644406038978,Electronics,23,0,85.68,0
1185,6848.702355284471,Luxury,20,0,99.0,1
1245,384.35593420475135,Pharmacy,13,0,70.01,0
1115,2575.6146036113882,Electronics,2,1,80.29,1
1261,6.510239846411217,Luxury,12,0,64.87,0
1331,131.49649850325383,Luxury,1,0,57.76,0
1099,269.09810570616673,Electronics,22,0,28.3,0
1175,257.35984218257204,Grocery,9,0,94.69,0
1369,132.29200374125986,Electronics,11,0,51.81,0
1185,6053.641781137335,Travel,8,0,99.6,1
1309,115.35202031864925,Restaurant,9,0,31.71,0
1053,73.34439056831833,Grocery,1,0,56.95,0
1172,352.7853397274627,Travel,21,0,96.43,0
1022,184.1908177458699,Electronics,23,0,69.12,0
1293,166.94261504125677,Travel,7,1,96.0,0
1467,423.31260516047394,Grocery,8,0,85.51,0
1181,423.69132081240946,Electronics,23,0,77.68,0
1406,4204.932567800398,Electronics,19,0,97.12,1
1128,891.2353737257125,Restaurant,9,0,60.26,1
1492,1355.9307760031338,Restaurant,7,1,25.23,1
1210,99.88568542188138,Grocery,23,1,80.82,0
1234,374.6259307710682,Gas,21,0,62.24,0
1242,367.03231157750173,Restaurant,19,0,58.56,0
1214,338.034526716277,Travel,16,0,67.16,0
1086,446.09643976222446,Gas,3,0,76.6,0
1345,1628.9513401566612,Restaurant,18,1,71.74,1
1265,110.77170969139043,Travel,18,0,26.11,0
1482,66.45999179750766,Restaurant,14,0,58.44,0
1326,382.0468781077011,Electronics,13,0,95.42,0
1269,419.82686952429646,Electronics,5,0,73.34,0
1214,499.8779511171133,Restaurant,16,0,71.2,0
1156,171.36634129279807,Luxury,16,0,63.51,0
1158,4164.0109580852395,Restaurant,5,0,90.69,1
1264,243.42724841836215,Electronics,17,0,87.43,0
1228,69.96149382934802,Luxury,21,0,31.01,0
1340,470.3858837379288,Restaurant,1,0,58.3,0
1181,228.37436771958897,Restaurant,0,0,81.84,0
1369,152.08292691417353,Restaurant,6,1,87.19,0
1307,434.5084919094756,Restaurant,1,0,48.37,0
1227,386.06432690050246,Travel,1,1,88.69,0
1335,384.9292264169957,Luxury,15,0,30.27,0
1482,4465.906596650698,Travel,5,0,48.67,1
1085,190.08491176736786,Electronics,5,1,65.51,0
1201,364.775637822089,Travel,6,0,74.06,0
1266,57.12483239503914,Grocery,22,0,73.49,0
1003,315.04278553206876,Restaurant,19,0,84.54,0
1499,129.15840855210655,Gas,7,0,31.65,0
1473,235.11190336431383,Electronics,15,0,92.41,0
1121,389.98902729530033,Luxury,7,0,83.68,0
1170,73.00822880227716,Gas,8,1,43.49,0
1147,461.36475983223755,Gas,20,0,93.4,0
1078,45.34921961075771,Electronics,19,0,67.64,0
1223,4929.103898531422,Gas,1,0,58.59,1
1099,411.25089966559517,Pharmacy,0,0,52.35,0
1033,7796.916037001852,Electronics,12,0,98.5,1
1151,4501.230454526736,Luxury,4,0,21.62,1
1280,483.5829220336645,Grocery,16,0,99.72,0
1476,2152.9888707224254,Grocery,0,0,25.96,1
1024,453.30475086877385,Luxury,14,0,54.23,0
1260,483.4210314305359,Gas,13,0,50.87,0
1425,1371.8930545603387,Luxury,14,1,32.94,1
1013,368.5660662435475,Electronics,9,0,77.41,0
1267,307.6932763063008,Pharmacy,17,0,63.34,0
1482,119.83124739057762,Gas,7,0,27.75,0
1147,262.29465490269723,Luxury,22,0,62.43,0
1082,179.04561779996502,Restaurant,12,0,99.06,0
1326,74.81015399704145,Gas,21,0,94.69,0
1065,7978.833243438316,Restaurant,12,0,21.74,1
1358,84.25706909381348,Pharmacy,19,1,45.86,0
1403,366.3581777048068,Luxury,9,0,70.48,0
1087,46.00423040256308,Electronics,5,1,24.04,0
1148,100.3615502957368,Gas,3,0,87.63,0
1260,105.81660882297135,Travel,4,0,29.13,0
1058,92.83894836012063,Pharmacy,11,0,83.54,0
1084,75.27558878435404,Grocery,18,0,62.82,0
1467,360.91928646855774,Gas,2,0,62.79,0
1418,224.40951955007654,Electronics,10,0,48.49,0
1244,2398.9632321530553,Electronics,1,0,53.52,1
1460,386.05315488069186,Grocery,17,0,22.79,0
1297,353.9057524543883,Electronics,8,1,95.8,0
1060,83.47341523039293,Electronics,21,0,86.44,0
1479,392.95988354265234,Pharmacy,16,0,85.21,0
1247,11.793428748122192,Pharmacy,11,0,28.27,0
1407,1130.7079205661876,Restaurant,5,1,87.06,1
1450,462.06469520153814,Restaurant,19,0,35.56,0
1481,200.4584474825967,Restaurant,22,0,82.51,0
1329,262.23359866378485,Grocery,0,0,38.04,0
1384,59.97442567010858,Grocery,11,0,58.99,0
1282,29.597931396139042,Pharmacy,14,1,77.05,0
1051,55.20467406264629,Travel,15,0,22.84,0
1332,116.90765704816181,Gas,13,0,86.2,0
1034,1969.8662745075962,Electronics,3,1,57.13,1
1158,26.75646907364439,Luxury,21,0,51.16,0
1056,3666.93635738408,Grocery,4,0,98.37,1
1238,146.49991705207654,Luxury,23,1,81.4,0
1265,343.93645062701955,Luxury,4,0,38.24,0
1213,70.6080662815783,Pharmacy,4,0,95.41,0
1367,282.4771659822151,Pharmacy,13,1,49.22,0
1346,27.897996238520413,Grocery,8,0,51.87,0
